ID;role;research_role;research_role_ifother;country;field;ArtsHumanities;EngineeringTechnology;Law;LifeSciences;Medicine;PhysicalSciences;SocialSciencesEconomics;firstpub;imp_dev;supportOA;supportOS;tool_access_author;tool_access_deepdyve;tool_access_institutional;tool_access_oabutton;tool_access_other;tool_access_other_orig;tool_access_ppv;tool_access_res4life;tool_access_resgate;tool_alert_browzine;tool_alert_f1000;tool_alert_gs;tool_alert_mendeley;tool_alert_other;tool_alert_other_orig;tool_alert_resgate;tool_alert_sparrho;tool_alert_toc;tool_analysis_dhbox;tool_analysis_excel;tool_analysis_ipython;tool_analysis_matlab;tool_analysis_other;tool_analysis_other_orig;tool_analysis_r;tool_analysis_ropen;tool_analysis_spss;tool_archcode_bitbucket;tool_archcode_dataverse;tool_archcode_dryad;tool_archcode_figshare;tool_archcode_github;tool_archcode_other;tool_archcode_other_orig;tool_archcode_pangaea;tool_archcode_zenodo;tool_archpres_f1000;tool_archpres_figshare;tool_archpres_other;tool_archpres_other_orig;tool_archpres_slideshare;tool_archpres_sop;tool_archpres_speakerdeck;tool_archpres_vimeo;tool_archpres_zenodo;tool_archpub_arxiv;tool_archpub_bioRxiv;tool_archpub_institrepo;tool_archpub_isharewp;tool_archpub_other;tool_archpub_other_orig;tool_archpub_pubmed;tool_archpub_resgate;tool_archpub_ssrn;tool_impact_altmet;tool_impact_hpop;tool_impact_is;tool_impact_jcr;tool_impact_other;tool_impact_other_orig;tool_impact_plos;tool_impact_scopus;tool_impact_wos;tool_pop_famelab;tool_pop_kudos;tool_pop_other;tool_pop_other_orig;tool_pop_pos;tool_pop_resblog;tool_pop_twit;tool_pop_wiki;tool_pop_wordpress;tool_profile_academia;tool_profile_gsc;tool_profile_instit;tool_profile_msw;tool_profile_orcid;tool_profile_other;tool_profile_other_orig;tool_profile_resgate;tool_profile_resid;tool_pub_dataj;tool_pub_f1000;tool_pub_megaoa;tool_pub_megatrad;tool_pub_other;tool_pub_other_orig;tool_pub_topicoa;tool_pub_topictrad;tool_pub_winnower;tool_read_acro;tool_read_html;tool_read_hypothesis;tool_read_iannotate;tool_read_mendeley;tool_read_other;tool_read_other_orig;tool_read_readcube;tool_read_utopia;tool_ref_citavi;tool_ref_endnote;tool_ref_mendeley;tool_ref_other;tool_ref_other_orig;tool_ref_papers;tool_ref_refme;tool_ref_refworks;tool_ref_zotero;tool_review_ak;tool_review_other;tool_review_other_orig;tool_review_papercritic;tool_review_pos;tool_review_publons;tool_review_pubmed;tool_review_pubpeer;tool_review_rubriq;tool_search_gs;tool_search_mendeley;tool_search_other_orig;tool_search_paperity;tool_search_pubmed;tool_search_scopus;tool_search_worldcat;tool_search_wos;tool_share_benchfly;tool_share_benchling;tool_share_myexp;tool_share_osf;tool_share_other;tool_share_other_orig;tool_share_protocolonline;tool_share_protocolsio;tool_share_scipro;tool_submit_doaj;tool_submit_jcr;tool_submit_journalysis;tool_submit_other;tool_submit_other_orig;tool_submit_qoam;tool_submit_sci;tool_submit_scopus;tool_submit_sherpa;tool_write_authorea;tool_write_gdocs;tool_write_latex;tool_write_other;tool_write_other_orig;tool_write_overleaf;tool_write_scalar;tool_write_scrivener;tool_write_word
"79b470ada45ae9cd6aba74db2db166fc";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"2006-2010";"One important concept in marketing is the idea of "super segmentation". Lots of excellent tools are coming available, but they are differentials relevant for different people, and different people need to integrate them. It will become a challenge how to integrate that most optimally. My suspicion is that the university- slow as it is- won't be able to handle this development. So either the universities adapt and let people operate in start up like enterprises within the university, or good researchers break away from universities";1;1;1;0;1;1;"";"";0;0;1;0;0;1;0;"RSS newsfeeds (from specific journals)";"RSS feed";0;0;0;0;1;0;0;"";"";1;1;1;0;1;0;1;0;"OSF.io (Open Science Framework)";"Open Science Franework";0;0;0;1;"Open Science Framework (OSF)";"Open Science Franework";0;0;0;0;0;0;0;0;1;"";"";0;0;1;1;0;0;0;"Google Scholar profile metrics";"Google Scholar";1;0;1;0;0;"Magazines,Newspapers,Newspapers";"In-Mind Magazine of course:); NY Times; Huffington Post";0;0;1;1;0;0;1;0;0;0;"";"";0;0;0;0;1;1;"";"";1;1;0;1;0;0;1;0;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;1;"Evernote,Dropbox";"Evernote, dropbox";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"79c4b01b793d02dd29329bb88621097c";"Librarian";"Librarian";"";"Netherlands";"Multiple";0;0;0;1;1;0;0;"I haven't published (yet)";"Open access";1;1;0;0;1;1;"Inter-library Loan";"ILL";0;0;0;1;0;1;0;"e-mail alert (Pubmed)";"PubMed";0;0;0;0;1;0;0;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;1;1;0;0;0;"";"";0;0;0;1;0;"Reference Manager";"Reference Manager";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"Embase , PsycINFO , SPORTDiscus";0;1;0;1;1;0;0;0;0;"";"";0;0;0;1;1;0;"";"";0;0;0;1;0;0;0;"";"";0;0;0;1
"79cd58de0e4ab13b77d9468fbf52ba2d";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Law";0;0;1;0;0;0;0;"1991-2000";"";0;0;1;0;1;0;"";"";1;0;1;0;0;0;0;"";"";1;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;1;"";"";0;1;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;1;0;0;0;0;"";"";1;0;0;0;0;1;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";1;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7a6a1a13f12b0f06ab735e6488b7a4ec";"PhD student";"PhD student";"";"Netherlands";"Multiple";0;0;0;1;0;0;1;"2011-2016";"Impact factors of journals become less and less important. It becomes more important to include relevant keywords viz. in title and abstract, in order that other researchers can find your papers.";1;1;1;0;1;0;"";"";0;0;1;0;0;0;1;"";"";1;0;0;0;1;0;0;"MaxQDA,Atlas.ti";"MaxQDA, AtlasTI";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;1;"";"";0;1;1;0;0;"";"";0;0;0;0;0;0;0;0;0;0;"";"";1;0;0;0;1;1;"";"";1;1;0;0;0;0;0;1;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;1;0;1;0;0;0;0;"";"";0;0;0;0;1;0;"";"";0;0;1;0;0;1;0;"Mendeley";"Mendeley";0;0;0;1
"7b63c974fe58d0dedb4cfe2066ea7ec9";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"before 1991";"Open Access";1;1;0;0;1;0;"";"";0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;1;"Altair Hyperworks";"Altair Hyperworks";1;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"Institutional repository";"UvA Dare";0;1;0;0;0;0;0;"";"";0;0;1;0;0;"Personal website";"personal website";0;0;0;0;0;0;1;0;0;1;"";"";1;0;0;0;0;0;"";"";0;1;0;1;1;0;0;0;"";"";0;0;0;0;0;"ProCite";"ProCite";0;0;0;1;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"Libre Office";"LibreOffice";0;0;0;0
"7b9164c2bffe8ecf9df41b0884c3f980";"PhD student";"PhD student";"";"Netherlands";"Multiple";0;0;0;0;1;0;1;"2011-2016";"";0;1;0;0;1;1;"";"";0;0;1;0;0;0;1;"e-mail alert (Pubmed)";"pubmed";1;0;0;0;1;0;0;"Atlas.ti";"atlas.ti";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";1;1;0;1;0;0;0;"";"";1;0;0;0;0;"";"";0;0;0;0;0;0;1;1;0;1;"";"";1;0;0;0;1;0;"";"";0;1;0;1;0;0;0;1;"";"";0;0;0;1;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"researchgate, library catalogue";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;1;0;"Relevant journals overview,Relevant journals overview";"lists of discipline-specific journals, tracking which journals papers I read published in";0;0;0;0;0;0;0;"";"";0;0;0;1
"7b9fb5c0de3fd881cd6debe8033bba0f";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"2006-2010";"";0;0;1;0;1;0;"";"";0;0;1;0;0;1;0;"e-mail alert (Web of Science)";"Web of Science";0;0;1;0;1;0;0;"";"";1;0;1;0;0;0;0;0;"Dropbox";"Dropbox";0;0;0;0;"";"";0;0;0;0;0;0;0;0;1;"";"";0;1;1;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;1;0;0;0;1;1;0;0;"";"";1;1;0;0;0;0;"";"";0;1;0;1;0;0;1;1;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"Eigenfactor";"eigenfactor.org";0;0;0;0;0;0;0;"";"";0;0;0;1
"7bb5792fa5fa885809f064bc0312ec08";"PhD student";"PhD student";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"2011-2016";"social media";1;1;1;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;1;0;0;"";"";1;0;0;0;0;0;"";"";0;0;0;1;0;0;0;0;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7bc3f4ef00faf7738456f689c9ac2dc9";"Postdoc";"Postdoc";"";"Netherlands";"Multiple";0;0;0;0;1;1;0;"2011-2016";"?";1;1;0;0;1;0;"";"";0;0;1;0;0;0;0;"";"";1;0;0;0;1;0;1;"Linux";"Linux";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;1;0;0;0;"";"";1;0;0;0;1;0;"";"";0;1;0;1;1;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"7bd167576bf48d71692d6e6307cc78ea";"PhD student";"PhD student";"";"Netherlands";"arts and Humanities";1;0;0;0;0;0;0;"2006-2010";"Use of the cloud for sharing and storing of data and results";1;1;0;0;1;0;"Colleagues (in-/external)";"Through colleagues";1;0;0;0;0;1;0;"";"";0;0;0;0;1;0;0;"";"";0;0;0;0;0;0;0;0;"Dropbox";"dropbox";0;0;0;0;"";"";1;0;0;0;0;0;0;1;0;"";"";0;0;0;0;0;0;1;"";"";0;0;0;0;0;"Facebook,Personal website";"Facebook, own website";0;1;1;0;1;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;1;"";"";0;0;0;1;1;"";"";0;0;0;0;0;"";"?";0;0;0;0;0;0;1;1;"";0;1;0;1;1;0;0;0;0;"iCloud Pages,Evernote,Mindly,Dropbox Paper";"icloud Pages, Evernote, Mindly, Dropbox Paper";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"Dropbox Paper";"Dropbox Paper";0;0;1;1
"7be80d28eb27419760b0797f2ebfcca0";"Bachelor/Master student";"Bachelor/Master student";"";"Netherlands";"Multiple";0;0;0;0;1;0;1;"2001-2005";"-";1;1;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"-";0;0;0;0;1;0;0;"";"";0;0;0;0;0;0;0;0;"none";"-";0;0;0;0;"";"-";0;0;0;0;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"-";0;0;0;0;0;"";"-";0;0;0;0;0;0;0;0;0;0;"";"-";0;0;0;0;0;0;"-";"-";0;0;0;1;1;0;0;0;"";"";0;0;0;0;0;"";"";0;0;1;0;0;"";"-";0;0;0;0;0;0;1;0;"LUCAS";0;1;0;0;0;0;0;0;0;"";"-";0;0;0;0;0;0;"";"-";0;0;0;0;0;1;0;"";"";0;0;0;1
"7c403dea87c548bf1927b3000ca052a6";"PhD student";"PhD student";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"2011-2016";"It will be quicker. Now, it takes very long from the writing of a manuscript until publication. And I think there will be more open access.";1;1;1;0;1;1;"";"";0;0;0;0;0;0;0;"";"";1;0;0;0;1;0;0;"C++";"C++";1;0;1;0;0;0;0;0;"";"";0;0;0;0;"Prezi";"research gate";0;0;0;0;0;0;0;0;0;"";"";1;1;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;0;"";"";1;0;0;0;0;0;"";"";1;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"Google Web Search";"google";0;0;0;0;0;0;0;"";"";0;0;0;1
"7c4d6570cc6260e59f9da71602ca8ef0";"PhD student";"Other";"Junior Researcher";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"2011-2016";"Open science";1;1;0;0;1;1;"";"";0;0;1;0;0;1;0;"";"";0;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"OSF.io (Open Science Framework)";"OSF";0;0;0;0;"Open Science Framework (OSF)";"OSF";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;1;0;0;1;1;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;1;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"7c72cb1cee4edf1ea6b070ba3c8ff839";"PhD student";"PhD student";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"I haven't published (yet)";"Better online sharing of publications/libraries";1;1;0;0;1;1;"";"";0;0;1;0;0;0;0;"e-mail alerts (from library for specific journal)";"internal service from library to get alerts from a specific journal";1;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;0;1;"";"";1;0;0;0;0;0;"";"";1;0;0;1;1;0;0;1;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"Pubmed";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"7c97a3a066eeace93e68b0f062a8caf4";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"1991-2000";"";1;0;1;0;1;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;1;1;0;0;"";"";0;0;0;0;0;0;1;0;0;1;"";"";0;0;0;0;0;0;"";"";0;0;0;1;1;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7c9899e90373428c54bc817d8164ed25";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"before 1991";"As always in history, tendencies are like swings or pendula, going to and fro. The tendency of recent past to open up, to tear down walls and borders is approaching its apex. We will witness a return movement towards closing, protecting, guarding. Just as we see this happening in the world with respect to national boundaries. Academia is slowly already moving from a free space towards distinct 'gated communities' so to speak. Of course that tendency eventually will reach its apex as well. After which a renewed swing towards openness will take place. Probably not in my lifetime, however.";1;1;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"Atlas.ti";"Atlas.it";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;1;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;1;0;0;0;1;0;0;"";"";0;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7ca6012a74e46b9e1fad6759294958c7";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Multiple";0;0;1;0;0;0;1;"before 1991";"I am convinced that the absurd focussing on bibliometrics will diminish if not vanish";1;0;0;0;1;0;"";"";0;0;1;0;0;0;0;"";"";0;0;0;0;1;0;0;"Text mining tools";"various taxt mining tools";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;1;0;0;"";"";0;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;1;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7dab4ee22b27a891d99d891fc78627f3";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"1991-2000";"journals will loose dominance in favor of direct online publication, review and discussion";1;1;1;0;1;0;"";"";0;0;1;0;0;0;0;"";"";0;0;1;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"Dropbox";"dropbox";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;1;1;0;0;"";"";1;0;0;0;1;0;"";"";1;1;0;1;1;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"researchgate";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7dedc2ab6ec628715820b749a43cd61e";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"1991-2000";"open access";1;1;1;0;1;1;"";"";0;0;1;0;0;0;0;"e-mail alert (Pubmed)";"PubMed alert";1;0;0;0;1;0;1;"";"";1;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";1;1;0;0;0;0;1;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;0;0;0;1;"LinkedIn";"LinkedIn";1;0;0;0;1;1;"";"";1;1;0;1;0;0;0;0;"";"";0;0;0;1;0;"Reference Manager";"Reference Manager";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;1;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"7e1b6fe0064579d6ed71ad28bc6f647a";"Postdoc";"Postdoc";"";"Netherlands";"Multiple";0;0;0;0;0;1;1;"2011-2016";"More use of 'fancy' graphs, figures and flowcharts. The tools to make nice looking figures have improved a lot.";1;1;1;0;1;0;"";"";0;0;1;0;0;1;0;"";"";0;0;0;0;1;1;1;"GAMS";"GAMS";1;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;1;"Eigenfactor.org";"Eigenfactor";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;0;0;"";"";1;0;0;0;0;0;"";"";1;1;0;1;0;0;0;0;"";"";0;0;0;0;1;"Bibtex";"bibtex";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;0;"";"";0;0;0;0;1;0;"";"";0;0;0;0;0;1;1;"";"";0;0;0;1
"7e3c4058d795a1ab5d8eb81ad1009c00";"Postdoc";"Postdoc";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"2006-2010";"rapid increase of open acces";1;1;1;0;1;0;"Colleagues (in-/external),Colleagues (in-/external)";"feedback from colleagues, peer reviewers";0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"Academia.edu";"Academia.edu";0;1;0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;1;0;0;0;0;"";"";1;0;0;0;0;0;"";"";1;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;1;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"7e3f39a2a6e9b063ef6b36f3d744fb7e";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Engineering & Technology";0;1;0;0;0;0;0;"1991-2000";"Open access";1;1;0;0;0;0;"";"";0;0;1;0;0;1;0;"";"";1;0;0;0;0;0;0;"";"";0;0;0;1;0;0;0;1;"";"";0;0;0;0;"";"";0;0;0;0;0;1;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;0;0;"";"";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"DBLP: dblp.uni-trier.de/";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;1;"";"";0;0;0;0
"7e4f3b19ee1a23b32b1bb48dd7e0143a";"PhD student";"PhD student";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"2011-2016";"Open access and work in progress publication";1;1;0;0;1;0;"";"";0;0;0;0;0;1;0;"";"";0;0;1;0;1;0;0;"";"";1;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;1;0;0;0;0;0;0;0;"";"";1;0;0;0;0;0;"";"";0;0;0;1;1;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7f249b1d9b2c855b4340b2cdaf279a98";"PhD student";"PhD student";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"I haven't published (yet)";"";1;1;0;0;0;0;"Pubmed";"pubmed";0;0;1;0;0;0;0;"e-mail alert (JournalTOCs)";"from pubmed, from specific journals TOCs";1;0;0;0;1;0;0;"GraphPad";"Graphpad";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"LinkedIn";"linkedIN";0;0;0;0;0;0;0;0;0;0;"LinkedIn";"LInkedIN";1;0;0;0;0;0;"";"";0;0;0;1;0;0;0;1;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;1;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"7f7744b68cafc6bec35bd148f1c00fd1";"PhD student";"PhD student";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"I haven't published (yet)";"open access";1;1;0;0;1;0;"";"";0;0;0;0;0;0;1;"";"";1;0;0;0;1;0;0;"";"";0;0;1;0;1;0;0;0;"";"";0;0;0;0;"";"";1;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"";"";1;0;1;0;0;"LinkedIn";"linkedlm";0;0;0;0;0;0;0;0;0;0;"";"";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;1;"";"";0;0;0;1;1;"";"";0;0;0;0;0;"iBooks";"ibooks";0;0;0;0;0;0;1;1;"";0;1;0;0;1;0;0;0;0;"";"";0;0;1;0;0;0;"";"";1;0;0;0;0;0;0;"";"";0;0;0;1
"7fd6fb4ba7e4888cd5f6efff97898488";"Postdoc";"Postdoc";"";"Netherlands";"Engineering & Technology";0;1;0;0;0;0;0;"2001-2005";"Collaboration";1;1;1;0;1;0;"";"";0;0;1;0;0;1;1;"";"";1;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;1;"SVN";"SVN";0;0;0;0;"";"";1;0;0;1;0;0;0;1;0;"";"";0;1;0;0;0;0;0;"";"";0;1;1;0;0;"Personal website";"Personal web page";0;0;1;0;1;0;1;1;1;1;"";"";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;1;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;0;1;0;1;0;0;0;1;"";"";0;0;0;0;0;0;"";"";0;0;1;0;0;1;1;"";"";0;0;0;1
"8020869d83fefa8c334aad3d29a987a5";"PhD student";"PhD student";"";"Netherlands";"Engineering & Technology";0;1;0;0;0;0;0;"2006-2010";"Peer-review and publication of computer code and experimental data";1;1;0;0;1;1;"";"";0;0;1;0;0;1;0;"";"";1;0;1;0;0;1;0;"";"";0;0;0;1;0;0;0;1;"";"";0;0;0;0;"Prezi";"ResearchGate";0;0;0;0;0;1;0;1;0;"";"";0;1;0;1;0;0;1;"";"";1;0;0;0;0;"";"";0;0;1;0;0;0;1;1;0;1;"PublicationsList.org";"http://publicationslist.org/,
LinkedIn";1;0;0;0;1;0;"";"";1;1;0;1;1;0;0;1;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;0;"GitHub,e-mail";"GitHub
email";0;0;0;0;1;0;"";"";0;0;0;1;0;1;1;"ShareLaTeX";"ShareLaTeX";0;0;0;0
